[2025-10-01 21:07:38.867300] [0x0000007f9ee9b7c0] [MocapTag] [0x0000150e] [2] Mocap timestamp, Mocap time [s], Mocap position x [m], Mocap position y [m], Mocap position z [m], Mocap Quaternion q0 [-], Mocap Quaternion q1 [-], Mocap Quaternion q2 [-], Mocap Quaternion q3 [-], Mocap Velocity x [m/s], Mocap Velocity y [m/s], Mocap Velocity z [m/s], Mocap Angular velocity x [rad/s], Mocap Angular velocity y [rad/s], Mocap Angular velocity z [rad/s], 
[2025-10-01 21:08:08.121299] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12959] 1759367288121212, 32.0489, 0.0105722, -0.31623, -0.418314, -0.925134, 0.0149107, 0.0153511, 0.379037, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.124045] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12961] 1759367288123930, 32.0516, 0.0105722, -0.31623, -0.418314, -0.925134, 0.0149107, 0.0153511, 0.379037, 0.0606944, -0.0206895, 0.37296, 0.063014, -0.14232, 0.242352, 
[2025-10-01 21:08:08.126985] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12962] 1759367288126876, 32.0546, 0.0105722, -0.31623, -0.418314, -0.925134, 0.0149107, 0.0153511, 0.379037, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.129868] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12963] 1759367288129754, 32.0574, 0.0105722, -0.31623, -0.418314, -0.925134, 0.0149107, 0.0153511, 0.379037, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.132435] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12965] 1759367288132324, 32.06, 0.0111464, -0.316577, -0.414734, -0.92496, 0.0153477, 0.0152678, 0.379448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.135223] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12966] 1759367288135109, 32.0628, 0.0111464, -0.316577, -0.414734, -0.92496, 0.0153477, 0.0152678, 0.379448, 0.0574248, -0.0347716, 0.357962, -0.0752926, -0.05034, 0.0888765, 
[2025-10-01 21:08:08.137736] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12967] 1759367288137621, 32.0653, 0.0111464, -0.316577, -0.414734, -0.92496, 0.0153477, 0.0152678, 0.379448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.140473] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12968] 1759367288140358, 32.068, 0.0111464, -0.316577, -0.414734, -0.92496, 0.0153477, 0.0152678, 0.379448, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.144671] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12970] 1759367288144556, 32.0722, 0.0117689, -0.31686, -0.411196, -0.924778, 0.0154266, 0.0150252, 0.379898, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.147498] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12971] 1759367288147371, 32.0751, 0.0117689, -0.31686, -0.411196, -0.924778, 0.0154266, 0.0150252, 0.379898, 0.0622468, -0.0282829, 0.353807, 0, -0.0528222, 0.0961602, 
[2025-10-01 21:08:08.150484] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12972] 1759367288150369, 32.0781, 0.0117689, -0.31686, -0.411196, -0.924778, 0.0154266, 0.0150252, 0.379898, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.153140] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12974] 1759367288153018, 32.0807, 0.0123223, -0.317249, -0.407742, -0.924608, 0.0156043, 0.0147696, 0.380313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.155882] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12975] 1759367288155769, 32.0835, 0.0123223, -0.317249, -0.407742, -0.924608, 0.0156043, 0.0147696, 0.380313, 0.0553457, -0.0389068, 0.345393, 0, -0.0625567, 0.0884175, 
[2025-10-01 21:08:08.159471] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12976] 1759367288159356, 32.087, 0.0123223, -0.317249, -0.407742, -0.924608, 0.0156043, 0.0147696, 0.380313, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.162531] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12978] 1759367288162414, 32.0901, 0.012958, -0.317595, -0.404342, -0.924253, 0.0154449, 0.0141329, 0.381205, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.164973] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12979] 1759367288164818, 32.0925, 0.012958, -0.317595, -0.404342, -0.924253, 0.0154449, 0.0141329, 0.381205, 0.0635661, -0.0345925, 0.33998, 0.0766039, -0.109406, 0.1894, 
[2025-10-01 21:08:08.167613] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12980] 1759367288167495, 32.0952, 0.012958, -0.317595, -0.404342, -0.924253, 0.0154449, 0.0141329, 0.381205, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.170603] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12981] 1759367288170491, 32.0982, 0.012958, -0.317595, -0.404342, -0.924253, 0.0154449, 0.0141329, 0.381205, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.176042] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12983] 1759367288175930, 32.1036, 0.013617, -0.318036, -0.401067, -0.924003, 0.0154501, 0.0137294, 0.381827, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.177395] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12984] 1759367288177275, 32.105, 0.013617, -0.318036, -0.401067, -0.924003, 0.0154501, 0.0137294, 0.381827, 0.0659033, -0.0440887, 0.32756, 0, -0.0775952, 0.13237, 
[2025-10-01 21:08:08.180371] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12985] 1759367288180255, 32.1079, 0.013617, -0.318036, -0.401067, -0.924003, 0.0154501, 0.0137294, 0.381827, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.183050] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12987] 1759367288182926, 32.1106, 0.0143262, -0.318418, -0.397856, -0.923687, 0.0152017, 0.0132855, 0.382615, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.186168] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12988] 1759367288186056, 32.1137, 0.0143262, -0.318418, -0.397856, -0.923687, 0.0152017, 0.0132855, 0.382615, 0.0709157, -0.0382182, 0.321072, 0.0787735, -0.0662978, 0.168031, 
[2025-10-01 21:08:08.190344] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12989] 1759367288190228, 32.1179, 0.0143262, -0.318418, -0.397856, -0.923687, 0.0152017, 0.0132855, 0.382615, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.192898] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12991] 1759367288192779, 32.1205, 0.0150108, -0.318886, -0.394776, -0.923469, 0.0151193, 0.0128906, 0.383157, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.195684] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12992] 1759367288195568, 32.1233, 0.0150108, -0.318886, -0.394776, -0.923469, 0.0151193, 0.0128906, 0.383157, 0.0684645, -0.0468189, 0.308023, 0.044775, -0.0688515, 0.115222, 
[2025-10-01 21:08:08.198658] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12993] 1759367288198541, 32.1262, 0.0150108, -0.318886, -0.394776, -0.923469, 0.0151193, 0.0128906, 0.383157, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.201298] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12994] 1759367288201209, 32.1289, 0.0157634, -0.319373, -0.391702, -0.923195, 0.0147377, 0.0122616, 0.383853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.205217] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12996] 1759367288205103, 32.1328, 0.0157634, -0.319373, -0.391702, -0.923195, 0.0147377, 0.0122616, 0.383853, 0.0752583, -0.0486709, 0.307405, 0.117898, -0.0896724, 0.147295, 
[2025-10-01 21:08:08.207640] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12997] 1759367288207522, 32.1352, 0.0157634, -0.319373, -0.391702, -0.923195, 0.0147377, 0.0122616, 0.383853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.212214] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [12999] 1759367288212118, 32.1398, 0.0157634, -0.319373, -0.391702, -0.923195, 0.0147377, 0.0122616, 0.383853, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.213366] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13000] 1759367288213251, 32.1409, 0.0164573, -0.319928, -0.388804, -0.923059, 0.0147023, 0.0119438, 0.384191, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.215897] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13001] 1759367288215781, 32.1435, 0.0164573, -0.319928, -0.388804, -0.923059, 0.0147023, 0.0119438, 0.384191, 0.0693925, -0.0555291, 0.289822, 0, -0.0572845, 0.0715911, 
[2025-10-01 21:08:08.220983] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13002] 1759367288220896, 32.1486, 0.0164573, -0.319928, -0.388804, -0.923059, 0.0147023, 0.0119438, 0.384191, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.224660] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13004] 1759367288224547, 32.1522, 0.0171445, -0.320447, -0.385927, -0.922887, 0.014471, 0.0115622, 0.384624, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.227404] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13005] 1759367288227283, 32.155, 0.0171445, -0.320447, -0.385927, -0.922887, 0.014471, 0.0115622, 0.384624, 0.0687148, -0.051836, 0.287669, 0.0715733, -0.0543204, 0.0919044, 
[2025-10-01 21:08:08.230358] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13006] 1759367288230243, 32.1579, 0.0171445, -0.320447, -0.385927, -0.922887, 0.014471, 0.0115622, 0.384624, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.234459] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13008] 1759367288234345, 32.162, 0.0179078, -0.321101, -0.383082, -0.922646, 0.0144141, 0.0113284, 0.385212, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.241542] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13010] 1759367288241482, 32.1692, 0.0179078, -0.321101, -0.383082, -0.922646, 0.0144141, 0.0113284, 0.385212, 0.0763265, -0.065436, 0.284476, 0, -0.041024, 0.126231, 
[2025-10-01 21:08:08.248131] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13011] 1759367288248015, 32.1757, 0.0179078, -0.321101, -0.383082, -0.922646, 0.0144141, 0.0113284, 0.385212, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.252476] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13013] 1759367288252332, 32.18, 0.0186555, -0.321682, -0.380222, -0.922303, 0.014142, 0.0108431, 0.386055, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.260150] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13014] 1759367288260033, 32.1877, 0.0186555, -0.321682, -0.380222, -0.922303, 0.014142, 0.0108431, 0.386055, 0.0747733, -0.0580972, 0.285958, 0.0868082, -0.0717152, 0.180346, 
[2025-10-01 21:08:08.268655] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13016] 1759367288268539, 32.1962, 0.0186555, -0.321682, -0.380222, -0.922303, 0.014142, 0.0108431, 0.386055, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.270928] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13017] 1759367288270842, 32.1985, 0.0186555, -0.321682, -0.380222, -0.922303, 0.014142, 0.0108431, 0.386055, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.273152] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13019] 1759367288273033, 32.2007, 0.0193715, -0.322408, -0.377526, -0.922088, 0.014332, 0.0105089, 0.386573, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.274050] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13020] 1759367288273923, 32.2016, 0.0193715, -0.322408, -0.377526, -0.922088, 0.014332, 0.0105089, 0.386573, 0.0716022, -0.072615, 0.269671, 0, -0.0782519, 0.110894, 
[2025-10-01 21:08:08.276158] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13021] 1759367288276046, 32.2037, 0.0193715, -0.322408, -0.377526, -0.922088, 0.014332, 0.0105089, 0.386573, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.278321] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13022] 1759367288278172, 32.2059, 0.0200728, -0.323174, -0.374917, -0.921998, 0.0147908, 0.0101245, 0.386778, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.280339] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13023] 1759367288280223, 32.2079, 0.0200728, -0.323174, -0.374917, -0.921998, 0.0147908, 0.0101245, 0.386778, 0.0701296, -0.0765775, 0.260833, -0.0550508, -0.107173, 0.0431418, 
[2025-10-01 21:08:08.282151] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13025] 1759367288282070, 32.2098, 0.0200728, -0.323174, -0.374917, -0.921998, 0.0147908, 0.0101245, 0.386778, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.284047] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13026] 1759367288283933, 32.2116, 0.0208588, -0.323918, -0.372317, -0.921784, 0.0148933, 0.00988582, 0.387291, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.286115] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13027] 1759367288286005, 32.2137, 0.0208588, -0.323918, -0.372317, -0.921784, 0.0148933, 0.00988582, 0.387291, 0.0785982, -0.0744366, 0.260012, 0, -0.0538838, 0.110078, 
[2025-10-01 21:08:08.288069] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13028] 1759367288287953, 32.2156, 0.0208588, -0.323918, -0.372317, -0.921784, 0.0148933, 0.00988582, 0.387291, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.293415] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13030] 1759367288293303, 32.221, 0.0208588, -0.323918, -0.372317, -0.921784, 0.0148933, 0.00988582, 0.387291, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.295453] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13031] 1759367288295339, 32.223, 0.0215908, -0.324713, -0.369752, -0.921728, 0.0152222, 0.00954109, 0.38742, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.297362] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13032] 1759367288297248, 32.2249, 0.0215908, -0.324713, -0.369752, -0.921728, 0.0152222, 0.00954109, 0.38742, 0.0732028, -0.0795152, 0.256495, 0, -0.0895322, 0, 
[2025-10-01 21:08:08.299604] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13033] 1759367288299487, 32.2272, 0.0215908, -0.324713, -0.369752, -0.921728, 0.0152222, 0.00954109, 0.38742, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.301299] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13034] 1759367288301206, 32.2289, 0.0223696, -0.325459, -0.367221, -0.921286, 0.0151154, 0.00900388, 0.388488, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.303446] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13036] 1759367288303332, 32.231, 0.0223696, -0.325459, -0.367221, -0.921286, 0.0151154, 0.00900388, 0.388488, 0.0778826, -0.074531, 0.253147, 0.0607967, -0.094776, 0.229251, 
[2025-10-01 21:08:08.305410] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13037] 1759367288305298, 32.233, 0.0223696, -0.325459, -0.367221, -0.921286, 0.0151154, 0.00900388, 0.388488, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.307370] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13038] 1759367288307254, 32.2349, 0.0223696, -0.325459, -0.367221, -0.921286, 0.0151154, 0.00900388, 0.388488, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.309462] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13039] 1759367288309348, 32.237, 0.0230925, -0.326319, -0.364847, -0.921257, 0.015543, 0.00891605, 0.388542, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.311405] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13040] 1759367288311316, 32.239, 0.0230925, -0.326319, -0.364847, -0.921257, 0.015543, 0.00891605, 0.388542, 0.07229, -0.086055, 0.237372, -0.0720263, -0.0496369, 0, 
[2025-10-01 21:08:08.316082] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13042] 1759367288315970, 32.2437, 0.0230925, -0.326319, -0.364847, -0.921257, 0.015543, 0.00891605, 0.388542, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.318126] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13043] 1759367288318010, 32.2457, 0.0238754, -0.327105, -0.362493, -0.921045, 0.0156441, 0.00873059, 0.389044, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.320259] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13044] 1759367288320142, 32.2478, 0.0238754, -0.327105, -0.362493, -0.921045, 0.0156441, 0.00873059, 0.389044, 0.0782856, -0.0785844, 0.235427, 0, -0.0439676, 0.108165, 
[2025-10-01 21:08:08.322214] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13046] 1759367288322121, 32.2498, 0.0238754, -0.327105, -0.362493, -0.921045, 0.0156441, 0.00873059, 0.389044, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.324046] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13047] 1759367288323932, 32.2516, 0.0246954, -0.328027, -0.360225, -0.920956, 0.0158189, 0.00867383, 0.389248, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.326006] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13048] 1759367288325891, 32.2536, 0.0246954, -0.328027, -0.360225, -0.920956, 0.0158189, 0.00867383, 0.389248, 0.0819981, -0.0921872, 0.226768, 0, 0, 0.0439942, 
[2025-10-01 21:08:08.328355] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13049] 1759367288328199, 32.2559, 0.0246954, -0.328027, -0.360225, -0.920956, 0.0158189, 0.00867383, 0.389248, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.332683] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13051] 1759367288332563, 32.2603, 0.0246954, -0.328027, -0.360225, -0.920956, 0.0158189, 0.00867383, 0.389248, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.335299] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13052] 1759367288335189, 32.2629, 0.0255065, -0.328911, -0.358024, -0.920802, 0.0158178, 0.00852615, 0.389616, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.338159] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13053] 1759367288338040, 32.2657, 0.0255065, -0.328911, -0.358024, -0.920802, 0.0158178, 0.00852615, 0.389616, 0.0811077, -0.0884174, 0.220127, 0, 0, 0.0792563, 
[2025-10-01 21:08:08.340978] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13054] 1759367288340865, 32.2686, 0.0255065, -0.328911, -0.358024, -0.920802, 0.0158178, 0.00852615, 0.389616, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.343446] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13056] 1759367288343334, 32.271, 0.026355, -0.329836, -0.355856, -0.920671, 0.0156189, 0.00852526, 0.389935, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.346182] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13057] 1759367288346067, 32.2738, 0.026355, -0.329836, -0.355856, -0.920671, 0.0156189, 0.00852526, 0.389935, 0.0848566, -0.0924424, 0.216761, 0.0365734, 0, 0.069201, 
[2025-10-01 21:08:08.350033] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13058] 1759367288349908, 32.2776, 0.026355, -0.329836, -0.355856, -0.920671, 0.0156189, 0.00852526, 0.389935, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.352576] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13060] 1759367288352458, 32.2801, 0.0270838, -0.330795, -0.353814, -0.920854, 0.0159251, 0.00911335, 0.389475, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.355359] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13061] 1759367288355245, 32.2829, 0.0270838, -0.330795, -0.353814, -0.920854, 0.0159251, 0.00911335, 0.389475, 0.0728737, -0.09594, 0.204198, -0.102067, 0.0862113, -0.0972033, 
[2025-10-01 21:08:08.357962] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13062] 1759367288357846, 32.2855, 0.0270838, -0.330795, -0.353814, -0.920854, 0.0159251, 0.00911335, 0.389475, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.360731] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13063] 1759367288360617, 32.2883, 0.0270838, -0.330795, -0.353814, -0.920854, 0.0159251, 0.00911335, 0.389475, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.365568] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13065] 1759367288365447, 32.2931, 0.0279064, -0.331677, -0.351815, -0.920657, 0.0156818, 0.00908619, 0.389951, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.368853] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13066] 1759367288368739, 32.2964, 0.0279064, -0.331677, -0.351815, -0.920657, 0.0156818, 0.00908619, 0.389951, 0.0822614, -0.0882397, 0.199985, 0.0467062, 0, 0.103188, 
[2025-10-01 21:08:08.371428] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13067] 1759367288371340, 32.299, 0.0279064, -0.331677, -0.351815, -0.920657, 0.0156818, 0.00908619, 0.389951, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.374949] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13069] 1759367288374807, 32.3025, 0.0286474, -0.332601, -0.349962, -0.920536, 0.015836, 0.00903764, 0.390232, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.377012] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13070] 1759367288376903, 32.3046, 0.0286474, -0.332601, -0.349962, -0.920536, 0.015836, 0.00903764, 0.390232, 0.0740984, -0.0923177, 0.185302, 0, 0, 0.060761, 
[2025-10-01 21:08:08.381467] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13071] 1759367288381373, 32.3091, 0.0286474, -0.332601, -0.349962, -0.920536, 0.015836, 0.00903764, 0.390232, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.384050] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13073] 1759367288383934, 32.3116, 0.0294139, -0.33361, -0.348144, -0.920439, 0.0158147, 0.00892873, 0.390465, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.386943] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13074] 1759367288386828, 32.3145, 0.0294139, -0.33361, -0.348144, -0.920439, 0.0158147, 0.00892873, 0.390465, 0.0766579, -0.10089, 0.18176, 0, 0, 0.0502527, 
[2025-10-01 21:08:08.389863] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13075] 1759367288389747, 32.3174, 0.0294139, -0.33361, -0.348144, -0.920439, 0.0158147, 0.00892873, 0.390465, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.392576] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13077] 1759367288392461, 32.3202, 0.0302426, -0.334567, -0.346374, -0.920329, 0.0155224, 0.00866353, 0.39074, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.397048] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13078] 1759367288396935, 32.3246, 0.0302426, -0.334567, -0.346374, -0.920329, 0.0155224, 0.00866353, 0.39074, 0.0828659, -0.095757, 0.177035, 0.0744343, 0, 0.0586033, 
[2025-10-01 21:08:08.399859] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13079] 1759367288399745, 32.3274, 0.0302426, -0.334567, -0.346374, -0.920329, 0.0155224, 0.00866353, 0.39074, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.402513] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13081] 1759367288402405, 32.3301, 0.0309578, -0.335611, -0.344681, -0.920562, 0.0154575, 0.00896898, 0.390187, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.405223] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13082] 1759367288405110, 32.3328, 0.0309578, -0.335611, -0.344681, -0.920562, 0.0154575, 0.00896898, 0.390187, 0.0715205, -0.104371, 0.169299, 0, 0.0634234, -0.119019, 
[2025-10-01 21:08:08.407860] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13083] 1759367288407741, 32.3354, 0.0309578, -0.335611, -0.344681, -0.920562, 0.0154575, 0.00896898, 0.390187, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.410617] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13084] 1759367288410505, 32.3382, 0.0309578, -0.335611, -0.344681, -0.920562, 0.0154575, 0.00896898, 0.390187, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.417858] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13086] 1759367288417737, 32.3454, 0.0318302, -0.33663, -0.34302, -0.920285, 0.0147643, 0.00846087, 0.39088, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.419744] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13087] 1759367288419620, 32.3473, 0.0318302, -0.33663, -0.34302, -0.920285, 0.0147643, 0.00846087, 0.39088, 0.0872378, -0.101912, 0.166037, 0.167036, -0.041966, 0.148183, 
[2025-10-01 21:08:08.423136] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13089] 1759367288423023, 32.3507, 0.0318302, -0.33663, -0.34302, -0.920285, 0.0147643, 0.00846087, 0.39088, 0, 0, 0, 0, 0, 0, 
[2025-10-01 21:08:08.425046] [0x0000007f8dffa9a0] [MocapTag] [0x0000150e] [13090] 1759367288424895, 32.3526, 0.0326215, -0.337588, -0.341422, -0.920226, 0.0138338, 0.00834593, 0.391054, 0, 0, 0, 0, 0, 0, 
